,Name,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
2090,1004,2016.0,0,0,998.0,67.04,3.94
2091,1461,2011.0,0,2,1995.0,148,8.0
2092,330,2013.0,1,0,1399.0,68,4.1
2093,1759,2006.0,1,0,2494.0,102,6.25
2094,1045,2015.0,1,0,1248.0,73.75,5.25
2095,1342,2019.0,0,0,2996.0,362.07,83.96
2096,592,2004.0,1,0,1950.0,194,1.93
2097,1272,2013.0,0,0,1950.0,194,21.0
2098,560,2015.0,1,0,1197.0,81.86,4.3
2099,495,2014.0,1,0,1497.0,117.3,5.25
2100,1421,2010.0,0,2,4806.0,550,32.0
2101,859,2013.0,1,0,1493.0,100,3.9
2102,1704,2007.0,1,3,1794.0,125,2.2
2103,842,2016.0,1,0,1198.0,77,3.7
2104,72,2010.0,0,2,2497.0,215,11.27
2105,956,2013.0,1,0,796.0,47.3,2.41
2106,46,2015.0,0,0,1968.0,174.33,19.0
2107,1712,2015.0,1,2,1364.0,67.05,5.8
2108,924,2016.0,1,0,2179.0,140,13.52
2109,1735,2015.0,1,0,2982.0,168.7,24.5
2110,1586,2014.0,1,0,1193.0,55.23,3.25
2111,1293,2017.0,0,0,2143.0,201.15,56.73
2112,511,2015.0,1,0,1582.0,126.2,9.95
2113,420,2012.0,0,0,1497.0,118,5.5
2114,18,2015.0,0,0,1968.0,174.33,25.0
2115,1232,2009.0,1,0,993.0,60,1.0
2116,970,2011.0,1,2,796.0,46.3,2.15
2117,985,2018.0,0,0,1197.0,83.1,7.89
2118,917,2015.0,1,0,2179.0,140,10.25
2119,336,2007.0,1,0,1194.0,94.68,6.0
2120,542,2017.0,1,0,1197.0,81.86,7.53
2121,1325,2018.0,0,0,2143.0,167.62,39.45
2122,449,2014.0,1,0,1497.0,117.3,5.84
2123,253,2017.0,1,0,1499.0,110.4,8.65
2124,977,2017.0,1,0,1197.0,83.1,7.74
2125,704,2008.0,1,0,1197.0,78.9,2.5
2126,1748,2007.0,1,2,2494.0,102,5.7
2127,982,2016.0,1,0,1197.0,83.1,5.8
2128,59,2012.0,0,0,2967.0,241.4,36.5
2129,578,2012.0,0,2,2199.0,194.3,9.5
2130,587,2012.0,1,0,999.0,118,3.48
2131,424,2013.0,1,0,1497.0,118,4.55
2132,725,2012.0,1,0,1396.0,90,3.9
2133,829,2007.0,1,0,2523.0,63,2.7
2134,1728,2017.0,0,0,2755.0,174.5,31.0
2135,72,2009.0,0,2,2497.0,215,10.3
2136,83,2010.0,0,0,1995.0,181,7.75
2137,1196,2012.0,1,0,998.0,67.1,3.2
2138,1064,2013.0,1,0,1248.0,88.5,4.85
2139,819,2016.0,0,2,1999.0,177,34.08
2140,1057,2017.0,1,0,1248.0,88.5,8.1
2141,1590,2016.0,1,2,1396.0,69.01,2.35
2142,961,2012.0,1,0,998.0,67.1,1.8
2143,526,2015.0,1,0,814.0,55.2,3.42
2144,269,2010.0,0,2,2953.0,153.86,5.34
2145,264,2018.0,0,0,2198.0,158,31.99
2146,1848,2011.0,1,0,1598.0,103.6,4.75
2147,1022,2014.0,0,0,1373.0,91.1,6.1
2148,526,2013.0,1,2,814.0,55.2,3.69
2149,49,2012.0,0,2,1968.0,174.3,15.0
2150,918,2016.0,1,0,2179.0,140,14.5
2151,1159,2013.0,1,0,1248.0,74,5.65
2152,1092,2011.0,1,0,1248.0,73.9,2.5
2153,1326,2017.0,0,0,2143.0,201.15,38.5
2154,1434,2014.0,1,0,1461.0,108.45,5.49
2155,1138,2013.0,1,0,1197.0,85.8,3.55
2156,1761,2014.0,1,0,2494.0,100.6,10.75
2157,515,2016.0,1,0,1591.0,121.3,11.0
2158,1112,2014.0,1,0,1248.0,88.73,4.5
2159,924,2014.0,1,0,2179.0,140,8.42
2160,456,2017.0,0,0,1497.0,117.3,11.6
2161,779,2016.0,0,0,1399.0,187.7,33.63
2162,285,2008.0,1,0,1399.0,68,2.25
2163,112,2010.0,0,0,2497.0,150,12.95
2164,1161,2010.0,1,0,1248.0,174.33,4.25
2165,28,2014.0,0,0,1968.0,174.33,25.02
2166,388,2014.0,1,0,1198.0,86.8,3.95
2167,420,2011.0,0,0,1497.0,118,4.4
2168,1831,2015.0,1,3,1198.0,73.9,4.95
2169,886,2010.0,1,2,2179.0,120,5.5
2170,428,2011.0,1,0,1497.0,116.3,3.25
2171,1531,2013.0,1,0,1598.0,103.5,4.02
2172,921,2016.0,1,0,2179.0,140,11.73
2173,1802,2012.0,1,0,1896.0,105,9.5
2174,979,2017.0,0,0,1197.0,83.1,8.6
2175,361,2013.0,1,0,1498.0,98.6,4.0
2176,1844,2015.0,1,0,1598.0,103.2,5.55
2177,956,2015.0,1,0,796.0,47.3,2.5
2178,798,2017.0,0,0,2993.0,255,41.6
2179,446,2015.0,0,0,1497.0,117.3,7.41
2180,1403,2014.0,1,0,1461.0,108.5,6.5
2181,970,2008.0,1,0,796.0,46.3,1.2
2182,1730,2015.0,1,0,2755.0,174.5,23.0
2183,725,2012.0,1,0,1396.0,90,2.74
2184,329,2013.0,1,0,1399.0,68,3.9
2185,1183,2017.0,1,0,1248.0,88.5,8.0
2186,633,2012.0,1,3,1582.0,126.32,4.0
2187,615,2016.0,0,0,1999.0,152.88,17.75
2188,1092,2013.0,1,0,1248.0,73.9,5.05
2189,13,2011.0,0,0,1984.0,132,12.0
2190,1275,2016.0,0,0,2143.0,204,29.6
2191,1439,2015.0,1,0,1461.0,83.8,6.5
2192,363,2014.0,0,0,1198.0,86.7,4.75
2193,1863,2016.0,0,0,1984.0,181,24.36
2194,1126,2011.0,1,2,1197.0,85.8,3.2
2195,1207,2016.0,1,0,998.0,67.04,3.6
2196,1086,2017.0,1,0,796.0,34.2,3.58
2197,1109,2011.0,1,0,1248.0,88.8,2.5
2198,303,2013.0,1,2,1498.0,90,3.5
2199,1672,2015.0,0,0,2494.0,158.2,25.0
2200,1207,2010.0,1,2,998.0,67.04,1.75
2201,1276,2005.0,0,0,2987.0,198.5,10.0
2202,997,2018.0,0,0,1197.0,83.1,7.75
2203,476,2016.0,0,0,1199.0,88.7,6.45
2204,879,2017.0,0,0,2179.0,120,10.0
2205,1819,2014.0,1,0,1198.0,74,4.5
2206,713,2015.0,1,0,1197.0,80,3.4
2207,1675,2010.0,0,0,2362.0,164.7,4.5
2208,1207,2015.0,1,0,998.0,67.1,4.3
2209,106,2018.0,0,0,1995.0,190,46.0
2210,966,2016.0,0,0,998.0,67.1,3.4
2211,1307,2013.0,0,0,2143.0,170,14.5
2212,952,2013.0,1,0,796.0,47.3,2.1
2213,1165,2012.0,1,0,1197.0,85.8,3.65
2214,194,2014.0,1,0,1199.0,82.5,3.0
2215,752,2009.0,1,2,1396.0,90,3.95
2216,1543,2012.0,0,0,2496.0,163.2,6.75
2217,1687,2013.0,1,0,1364.0,87.2,6.53
2218,1736,2015.0,1,0,2982.0,168.5,22.0
2219,1522,2013.0,0,0,1598.0,103.52,4.75
2220,387,2017.0,0,0,1198.0,86.8,5.99
2221,1831,2011.0,1,0,1198.0,73.9,3.05
2222,1831,2010.0,1,0,1198.0,73.9,2.4
2223,1224,2007.0,1,3,998.0,67.1,1.3
2224,1707,2016.0,1,0,1364.0,67.06,6.71
2225,924,2014.0,1,2,2179.0,140,7.2
2226,563,2016.0,0,0,1197.0,82,5.4
2227,258,2015.0,1,0,1498.0,89.84,6.63
2228,1063,2016.0,1,0,1373.0,80.46,7.5
2229,457,2018.0,0,0,1497.0,117.3,14.21
2230,423,2010.0,1,0,1497.0,118,3.0
2231,1013,2017.0,1,0,998.0,67.04,5.11
2232,1855,2011.0,1,0,1598.0,103.6,3.39
2233,1779,2017.0,0,0,2755.0,171.5,22.99
2234,758,2009.0,1,2,1197.0,80,2.35
2235,1092,2012.0,1,0,1248.0,73.94,2.85
2236,28,2014.0,0,0,1968.0,174.33,18.5
2237,1447,2014.0,1,0,1598.0,102.57,5.99
2238,466,2008.0,1,2,1799.0,130,3.0
2239,1647,2016.0,1,0,1199.0,84,3.6
2240,7,2014.0,0,0,1968.0,147.51,24.0
2241,1138,2015.0,1,0,1197.0,85.8,6.26
2242,1730,2010.0,1,0,2755.0,174.5,13.7
2243,1297,2016.0,0,0,2143.0,203.2,35.0
2244,760,2015.0,1,0,1396.0,90,5.02
2245,1208,2015.0,1,0,1197.0,81.8,3.1
2246,1848,2012.0,1,0,1598.0,103.6,5.5
2247,1138,2014.0,1,0,1197.0,85.8,3.59
2248,220,2015.0,1,0,1248.0,91.7,4.65
2249,423,2009.0,1,3,1497.0,118,3.8
2250,518,2016.0,1,0,1582.0,126.2,12.5
2251,454,2017.0,1,0,1498.0,98.6,12.9
2252,1081,2015.0,1,0,796.0,35,2.35
2253,1153,2015.0,1,0,1197.0,81.8,4.15
2254,1301,2012.0,0,0,2987.0,224,22.58
2255,952,2016.0,1,0,796.0,47.3,2.65
2256,333,2010.0,1,2,1196.0,70,2.25
2257,1769,2016.0,1,0,2393.0,147.8,16.0
2258,95,2013.0,0,0,1995.0,177,19.5
2259,579,2015.0,0,0,2199.0,194.3,21.0
2260,109,2012.0,0,2,1995.0,190,17.5
2261,302,2010.0,1,2,1399.0,68,2.41
2262,1712,2012.0,1,2,1364.0,187.7,4.45
2263,812,2014.0,0,2,2179.0,187.7,29.93
2264,1721,2012.0,1,2,796.0,46.3,2.95
2265,967,2009.0,1,0,796.0,46.3,1.02
2266,1731,2009.0,1,0,2982.0,171,11.0
2267,1785,2004.0,1,2,2446.0,110,3.5
2268,261,2013.0,1,0,1499.0,110,5.35
2269,991,2017.0,1,0,1197.0,83.1,5.65
2270,1352,2015.0,0,0,1998.0,112,22.0
2271,642,2013.0,0,0,1591.0,121.4,5.95
2272,329,2011.0,1,3,1399.0,68,2.35
2273,367,2014.0,1,2,1498.0,98.6,4.1
2274,1434,2012.0,1,0,1461.0,108.45,5.4
2275,238,2017.0,1,0,1498.0,98.96,8.45
2276,154,2013.0,0,2,2993.0,241,42.5
2277,1730,2010.0,1,0,2755.0,174.5,10.75
2278,598,2010.0,1,2,1086.0,62.1,1.65
2279,901,2015.0,0,0,2696.0,184,11.03
2280,1003,2016.0,1,0,998.0,67.04,3.5
2281,764,2016.0,1,0,1197.0,81.83,6.3
2282,236,2014.0,1,0,999.0,123.24,6.75
2283,1027,2017.0,1,0,1248.0,88.5,7.5
2284,8,2013.0,0,0,1968.0,174.33,15.5
2285,369,2015.0,1,0,1198.0,86.7,4.65
2286,249,2016.0,0,0,1499.0,110.4,7.58
2287,960,2013.0,1,0,998.0,67.1,2.2
2288,34,2011.0,0,3,2967.0,241.38,21.0
2289,1812,2011.0,0,0,1968.0,167.7,5.25
2290,1159,2016.0,1,0,1248.0,74,5.22
2291,852,2011.0,1,3,1461.0,65,2.0
2292,1023,2018.0,1,0,1462.0,103.25,9.18
2293,1620,2013.0,1,0,624.0,35,1.74
2294,420,2011.0,0,0,1497.0,118,4.45
2295,310,2017.0,1,0,1196.0,86.8,4.95
2296,765,2014.0,1,0,1396.0,88.73,5.64
2297,253,2016.0,1,0,1499.0,110.4,6.9
2298,7,2011.0,0,0,1968.0,147.51,13.95
2299,71,2013.0,0,2,1995.0,143,17.0
2300,1636,2012.0,1,2,2179.0,138.03,4.6
2301,898,2010.0,1,2,2179.0,120,5.21
2302,519,2017.0,1,0,1591.0,121.3,12.34
2303,434,2006.0,1,0,1497.0,100,1.5
2304,133,2015.0,0,0,1995.0,184,22.99
2305,1423,2011.0,0,0,3436.0,241.4,43.0
2306,821,2010.0,0,0,2993.0,241.4,40.0
2307,972,2008.0,1,3,796.0,46.3,1.2
2308,690,2011.0,0,0,1197.0,80,2.9
2309,536,2016.0,0,0,1999.0,149.92,13.9
2310,1024,2016.0,1,2,1248.0,88.5,7.85
2311,149,2016.0,0,0,2993.0,258,54.45
2312,200,2012.0,1,0,2499.0,78,4.75
2313,1842,2011.0,1,0,1498.0,108.5,3.25
2314,450,2015.0,1,0,1497.0,117.3,7.1
2315,1168,2017.0,1,0,1197.0,81.8,4.65
2316,1804,2012.0,1,0,1968.0,138.1,5.0
2317,764,2015.0,1,0,1197.0,81.83,4.95
2318,924,2014.0,1,0,2179.0,140,9.8
2319,1273,2019.0,0,0,2987.0,258,78.8
2320,1001,2015.0,1,0,998.0,67.04,2.99
2321,1844,2014.0,1,0,1598.0,103.2,4.45
2322,1624,2011.0,1,2,624.0,37.48,0.75
2323,680,2016.0,1,0,1197.0,81.86,5.0
2324,245,2014.0,1,2,1498.0,98.59,5.0
2325,1119,2015.0,1,0,1999.0,149.92,4.7
2326,536,2015.0,0,0,1999.0,149.92,9.69
2327,178,2015.0,1,0,1248.0,73.74,5.5
2328,151,2017.0,0,0,2993.0,258,65.0
2329,1821,2015.0,1,0,1498.0,88.8,5.11
2330,1470,2012.0,1,0,1198.0,75,2.19
2331,1847,2012.0,1,0,1598.0,103.6,4.25
2332,901,2013.0,0,0,2696.0,184,14.5
2333,1405,2014.0,1,0,1461.0,83.14,5.65
2334,1728,2016.0,0,2,2755.0,174.5,22.5
2335,1120,2007.0,1,2,1794.0,125,1.75
2336,1703,2004.0,0,2,1794.0,125,1.5
2337,704,2012.0,1,0,1197.0,78.9,3.2
2338,726,2012.0,1,0,1396.0,90,4.5
2339,367,2014.0,1,2,1498.0,98.6,4.5
2340,634,2014.0,0,0,1582.0,126.32,8.0
2341,1286,2018.0,0,0,2143.0,136,28.9
2342,1822,2015.0,1,0,1498.0,88.8,4.1
2343,583,2006.0,0,0,999.0,83.1,2.3
2344,997,2017.0,0,0,1197.0,83.1,7.22
2345,1159,2014.0,1,0,1248.0,74,5.8
2346,928,2013.0,1,2,2489.0,95,3.5
2347,259,2013.0,1,2,1498.0,89.84,6.35
2348,924,2015.0,1,0,2179.0,140,8.85
2349,169,2010.0,1,2,1199.0,79.4,2.0
2350,640,2012.0,1,0,1591.0,121.3,5.5
2351,564,2014.0,1,2,1197.0,82,2.3
2352,1434,2014.0,1,0,1461.0,108.45,7.95
2353,679,2016.0,1,0,1197.0,81.86,6.16
2354,704,2012.0,1,0,1197.0,78.9,2.85
2355,1285,2016.0,0,0,1991.0,183,25.0
2356,1308,2008.0,1,0,2148.0,170,10.36
2357,1246,2016.0,0,0,1991.0,183,26.0
2358,635,2013.0,1,0,1582.0,126.32,4.35
2359,929,2016.0,1,0,2489.0,93.7,4.5
2360,1129,2015.0,1,0,1248.0,74,5.0
2361,704,2014.0,1,0,1197.0,78.9,3.67
2362,1640,2014.0,1,0,2179.0,138.1,6.0
2363,564,2018.0,1,0,1197.0,82,6.34
2364,1350,2012.0,0,2,1998.0,189.08,22.0
2365,1704,2006.0,1,2,1794.0,125,1.67
2366,1695,2014.0,1,0,1798.0,138.03,7.95
2367,1071,2018.0,1,0,2393.0,163.5,9.74
2368,923,2011.0,1,2,1997.0,140,6.0
2369,1070,2008.0,1,2,1061.0,189.08,1.5
2370,1347,2013.0,0,0,1998.0,189.08,21.5
2371,1188,2014.0,1,0,998.0,67.04,3.9
2372,1092,2009.0,1,2,1248.0,73.9,2.35
2373,1823,2012.0,1,2,1199.0,73.9,2.65
2374,694,2011.0,1,0,1197.0,78.9,3.16
2375,950,2009.0,1,2,998.0,66.1,2.05
2376,1200,2013.0,1,2,998.0,58.16,2.95
2377,1205,2014.0,1,0,998.0,67.04,3.9
2378,494,2017.0,1,2,1498.0,98.6,6.68
2379,529,2017.0,1,2,814.0,55.2,3.5
2380,1519,2017.0,0,0,1598.0,103.52,8.11
2381,1029,2017.0,1,0,1248.0,88.5,8.3
2382,1297,2016.0,0,0,2143.0,203.2,45.61
2383,1488,2010.0,0,0,1968.0,138.1,4.45
2384,1181,2017.0,1,0,1248.0,88.5,7.85
2385,598,2011.0,1,0,1086.0,62.1,3.1
2386,571,2014.0,1,0,1120.0,70,3.75
2387,1059,2017.0,1,0,1248.0,88.5,7.65
2388,716,2013.0,1,0,1197.0,80,4.9
2389,914,2018.0,0,0,2179.0,140,16.52
2390,1548,2016.0,0,0,1798.0,157.75,14.05
2391,1030,2016.0,1,0,1373.0,91.1,6.75
2392,511,2016.0,1,0,1582.0,126.2,9.2
2393,1712,2012.0,1,3,1364.0,118,3.0
2394,419,2008.0,1,2,1497.0,118,2.75
2395,266,2016.0,1,0,2198.0,157.7,20.5
2396,732,2012.0,1,0,1396.0,90,4.25
2397,243,2016.0,1,0,1497.0,121.36,6.0
2398,716,2015.0,1,2,1197.0,80,6.0
2399,1166,2008.0,1,0,1298.0,88.2,2.41
2400,487,2015.0,0,0,1199.0,88.7,7.25
2401,1875,2014.0,1,0,2400.0,200,23.65
2402,977,2016.0,1,0,1197.0,83.1,6.5
2403,1283,2017.0,0,2,2143.0,136,18.06
2404,1459,2016.0,1,0,799.0,53.3,3.2
2405,309,2017.0,1,0,1196.0,86.8,6.42
2406,1736,2015.0,1,0,2982.0,168.5,23.0
2407,419,2013.0,1,0,1497.0,118,5.9
2408,880,2014.0,1,0,2523.0,75,7.75
2409,74,2012.0,0,0,1995.0,170,15.0
2410,1183,2017.0,1,0,1248.0,88.5,9.0
2411,1315,2011.0,0,0,1796.0,186,11.5
2412,640,2012.0,1,2,1591.0,121.3,6.2
2413,555,2017.0,1,0,1186.0,73.97,5.92
2414,1821,2016.0,1,0,1498.0,88,6.29
2415,369,2014.0,1,0,1198.0,86.7,4.12
2416,401,2007.0,0,3,2354.0,152,3.8
2417,595,2014.0,1,0,1086.0,62.1,2.7
2418,1240,2017.0,0,0,2143.0,107.3,20.28
2419,369,2014.0,1,0,1198.0,86.7,3.9
2420,1733,2014.0,0,2,2982.0,168.5,16.5
2421,640,2011.0,1,0,1591.0,121.3,3.7
2422,784,2016.0,0,0,2993.0,271.23,79.0
2423,74,2013.0,0,0,1995.0,190,17.99
2424,761,2013.0,1,0,1396.0,88.76,3.9
2425,327,2012.0,1,0,1399.0,68,3.12
2426,1199,2007.0,1,0,1061.0,64,1.65
2427,679,2015.0,1,0,1197.0,81.86,3.5
2428,939,2015.0,1,2,2179.0,118.3,4.85
2429,1325,2018.0,0,0,2143.0,167.62,39.22
2430,694,2007.0,1,2,1197.0,78.9,2.0
2431,1731,2010.0,1,2,2982.0,171,10.45
2432,1672,2016.0,0,0,2494.0,158.2,27.0
2433,330,2011.0,1,0,1399.0,68,2.25
2434,679,2014.0,1,0,1197.0,81.86,3.45
2435,764,2016.0,1,0,1197.0,81.83,6.14
2436,701,2012.0,1,2,1086.0,68.05,2.85
2437,1586,2015.0,1,0,1193.0,55.23,3.25
2438,1045,2011.0,1,0,1248.0,73.75,4.0
2439,419,2010.0,1,0,1497.0,118,2.59
2440,984,2017.0,1,0,1248.0,74,6.96
2441,1718,2011.0,1,0,1197.0,55.2,2.19
2442,529,2016.0,1,0,814.0,55.2,3.0
2443,1821,2012.0,1,0,1498.0,88,3.6
2444,166,2014.0,1,2,936.0,57.6,3.7
2445,109,2013.0,0,0,1995.0,190,21.75
2446,1289,2017.0,0,0,2143.0,170,45.0
2447,965,2011.0,1,2,998.0,67.1,3.19
2448,685,2015.0,1,0,1197.0,81.86,6.2
2449,695,2013.0,1,0,1086.0,68.05,3.96
2450,1565,2009.0,1,0,1405.0,74,0.82
2451,1134,2016.0,1,0,1248.0,74,4.5
2452,673,2017.0,1,0,1186.0,73.97,3.55
2453,1394,2014.0,1,0,1461.0,84.8,5.5
2454,515,2016.0,1,0,1591.0,121.3,10.25
2455,1728,2017.0,0,0,2755.0,174.5,30.0
2456,1095,2014.0,1,2,1197.0,85.8,3.5
2457,1465,2014.0,1,0,1461.0,63.12,3.1
2458,1469,2010.0,1,0,1198.0,75,3.25
2459,238,2017.0,1,0,1498.0,98.96,8.99
2460,1854,2015.0,1,0,1598.0,103.6,3.99
2461,1408,2015.0,1,2,1461.0,108.5,6.0
2462,43,2015.0,0,0,1968.0,174.33,18.25
2463,1752,2012.0,1,0,2494.0,100,7.75
2464,1666,2017.0,1,2,1193.0,88.7,4.5
2465,1731,2014.0,1,0,2982.0,171,16.75
2466,141,2012.0,0,0,1995.0,184,17.5
2467,1108,2016.0,1,0,1598.0,118,7.7
2468,419,2012.0,1,2,1497.0,118,4.45
2469,1129,2015.0,1,0,1248.0,74,5.25
2470,81,2017.0,0,0,1995.0,190,33.66
2471,1385,2013.0,0,2,1198.0,76,2.8
2472,997,2018.0,0,0,1197.0,83.1,8.47
2473,1032,2018.0,1,0,1248.0,88.5,9.32
2474,1243,2017.0,0,0,2143.0,136,27.43
2475,493,2015.0,1,0,1498.0,98.6,6.5
2476,1754,2014.0,1,0,2494.0,100.6,9.5
2477,780,2015.0,0,0,2993.0,270.9,31.8
2478,1722,2013.0,1,2,1496.0,88.8,4.2
2479,166,2013.0,1,0,936.0,57.6,3.85
2480,351,2012.0,1,2,2354.0,177.6,6.0
2481,970,2007.0,1,0,796.0,46.3,1.65
2482,1499,2013.0,0,0,1968.0,141,14.5
2483,1759,2011.0,1,0,2494.0,102,7.1
2484,20,2016.0,0,0,1968.0,174.33,28.0
2485,1185,2017.0,1,0,1248.0,88.5,9.38
2486,577,2016.0,1,0,1197.0,82,4.78
2487,1700,2003.0,1,2,1794.0,125,1.7
2488,1564,2019.0,0,0,2179.0,153.86,17.85
2489,729,2010.0,1,2,1197.0,80,2.75
2490,636,2014.0,1,0,1591.0,121.3,5.95
2491,1081,2011.0,1,0,796.0,35,1.5
2492,954,2019.0,1,0,796.0,47.3,3.8
2493,1325,2017.0,0,0,2143.0,167.62,38.5
2494,692,2011.0,1,0,1086.0,68.05,2.15
2495,1553,2010.0,0,2,1798.0,177.46,3.75
2496,1841,2016.0,0,0,1498.0,108.5,8.95
2497,1160,2013.0,1,0,1248.0,154,5.0
2498,469,2010.0,1,0,1799.0,154,2.95
2499,87,2010.0,0,0,1995.0,154,10.49
2500,597,2007.0,1,2,1086.0,62.1,1.85
2501,1160,2016.0,1,0,1248.0,142,6.45
2502,354,2009.0,0,0,2354.0,142,5.25
2503,1059,2014.0,1,0,1248.0,88.76,5.99
2504,298,2015.0,1,0,1388.0,67,3.82
2505,58,2012.0,0,0,2967.0,241.4,39.0
2506,18,2016.0,0,0,1968.0,174.33,25.75
2507,1583,2012.0,1,0,1248.0,74,2.2
2508,651,2008.0,1,2,1493.0,110,2.0
2509,1272,2018.0,0,0,1950.0,194,56.5
2510,79,2014.0,0,2,1995.0,190,21.0
2511,567,2014.0,1,0,1120.0,70,4.0
2512,708,2011.0,0,0,1197.0,78.9,3.83
2513,1170,2016.0,1,0,1197.0,85,5.89
2514,597,2010.0,1,0,1086.0,62.1,1.36
2515,121,2013.0,0,2,2993.0,313,44.0
2516,1106,2014.0,1,0,1586.0,85.7,3.26
2517,622,2016.0,1,0,1396.0,105.5,8.0
2518,1143,2012.0,1,0,1248.0,74,4.25
2519,1159,2018.0,1,0,1248.0,74,6.0
2520,1494,2016.0,0,0,1968.0,141,16.61
2521,1432,2013.0,1,0,1461.0,108.45,7.26
2522,866,2005.0,1,0,2179.0,120,4.0
2523,105,2016.0,0,0,1995.0,190,34.51
2524,1213,2003.0,1,3,1061.0,64,0.95
2525,1199,2007.0,1,0,1061.0,64,2.2
2526,764,2017.0,1,0,1197.0,81.83,5.75
2527,606,2005.0,1,3,1086.0,255,1.2
2528,799,2016.0,0,0,2993.0,255,36.75
2529,1309,2009.0,0,2,1796.0,178,10.0
2530,110,2014.0,0,0,1461.0,84.8,17.89
2531,1389,2012.0,1,0,1461.0,84.8,4.05
2532,60,2011.0,0,0,2967.0,241.4,22.0
2533,1242,2017.0,0,0,2143.0,136,27.87
2534,1182,2018.0,1,0,1248.0,88.5,8.75
2535,1142,2016.0,1,0,1248.0,73.9,4.79
2536,1515,2018.0,1,0,1498.0,108.4,11.92
2537,62,2016.0,0,2,2967.0,241.4,53.11
2538,1196,2006.0,1,0,998.0,67.1,1.15
2539,439,2014.0,1,0,1498.0,98.6,7.45
2540,532,2017.0,1,0,814.0,55.2,3.5
2541,1263,2018.0,0,0,2987.0,265,70.15
2542,588,2011.0,1,2,1995.0,170,3.15
2543,74,2013.0,0,0,1995.0,170,19.5
2544,73,2012.0,0,2,1995.0,154,15.0
2545,855,2017.0,1,0,1493.0,100,7.57
2546,1095,2012.0,1,0,1197.0,85.8,4.4
2547,153,2016.0,0,0,2993.0,308.43,60.0
2548,170,2010.0,1,0,1199.0,79.4,1.6
2549,1138,2014.0,1,0,1197.0,85.8,4.9
2550,1064,2014.0,1,0,1248.0,88.8,5.95
2551,1440,2015.0,1,0,1461.0,83.8,5.35
2552,374,2014.0,0,0,1198.0,86.7,5.4
2553,12,2015.0,0,0,1968.0,174.33,23.45
2554,1496,2002.0,1,2,1896.0,66,1.9
2555,359,2016.0,1,0,1498.0,98.6,6.1
2556,1744,2006.0,1,0,2494.0,102,4.95
2557,526,2013.0,1,2,814.0,55.2,2.5
2558,209,2018.0,1,0,799.0,53.64,3.48
2559,1159,2012.0,1,0,1248.0,74,4.4
2560,1362,2008.0,1,0,2835.0,118.6,7.99
2561,1866,2008.0,0,0,2400.0,215,10.99
2562,1733,2014.0,0,0,2982.0,168.5,18.5
2563,790,2018.0,1,0,1956.0,170,21.69
2564,1135,2014.0,1,0,1248.0,74,5.17
2565,633,2011.0,1,2,1582.0,126.32,4.5
2566,895,2014.0,1,0,2179.0,120,6.75
2567,691,2013.0,1,0,1086.0,68.05,3.12
2568,1747,2011.0,1,0,2494.0,100.6,8.25
2569,1779,2017.0,0,0,2755.0,171.5,20.14
2570,1747,2013.0,1,0,2494.0,100,12.6
2571,1143,2015.0,1,0,1248.0,74,6.61
2572,510,2016.0,0,0,1582.0,126.2,13.23
2573,1748,2008.0,1,0,2494.0,100,4.75
2574,1848,2011.0,1,2,1598.0,103.6,2.9
2575,199,2015.0,1,0,2499.0,80,5.5
2576,901,2014.0,0,2,2696.0,184,9.47
2577,694,2008.0,1,0,1197.0,78.9,1.95
2578,706,2011.0,1,0,1197.0,78.9,2.2
2579,600,2006.0,1,0,1086.0,86.7,1.15
2580,369,2013.0,1,2,1198.0,86.7,4.35
2581,1011,2016.0,0,0,998.0,67.04,4.5
2582,564,2013.0,1,0,1197.0,82,3.55
2583,1137,2015.0,1,0,1248.0,73.9,4.75
2584,704,2012.0,1,2,1197.0,78.9,4.52
2585,132,2012.0,0,0,1995.0,177,12.75
2586,8,2014.0,0,2,1968.0,174.33,20.04
2587,1404,2014.0,1,0,1461.0,83.8,6.5
2588,1359,2007.0,1,0,3200.0,199.3,7.5
2589,1209,2016.0,0,0,998.0,67,4.15
2590,461,2007.0,1,0,1799.0,130,2.5
2591,736,2016.0,1,0,1197.0,81.83,5.4
2592,965,2016.0,1,0,998.0,67.1,3.15
2593,62,2015.0,0,2,2967.0,241.4,52.5
2594,769,2016.0,1,0,1197.0,81.83,5.95
2595,1651,2019.0,0,0,1199.0,83.83,6.97
2596,706,2011.0,1,0,1197.0,78.9,3.2
2597,608,2007.0,1,0,1086.0,83.8,1.12
2598,1443,2013.0,1,0,1461.0,83.8,6.69
2599,1660,2014.0,1,2,2179.0,138.03,5.9
2600,758,2009.0,1,0,1197.0,80,2.25
2601,1135,2013.0,1,0,1248.0,74,4.5
2602,531,2015.0,1,0,814.0,55,2.61
2603,1307,2010.0,0,0,2143.0,170,11.5
2604,1350,2016.0,0,0,1998.0,189.08,35.0
2605,1616,2010.0,1,0,624.0,35,0.5
2606,1032,2015.0,1,2,1248.0,88.5,5.75
2607,650,2017.0,1,0,1582.0,126.2,11.5
2608,529,2015.0,1,0,814.0,55.2,2.75
2609,105,2016.0,0,2,1995.0,190,31.5
2610,391,2016.0,1,0,1198.0,86.8,4.92
2611,1092,2012.0,1,0,1248.0,73.94,3.52
2612,82,2014.0,0,0,1995.0,184,17.55
2613,1129,2016.0,1,0,1248.0,74,5.8
